id,company_id,user_id,rating,text
848,22,798,5,massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque
849,36,750,5,sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor
850,34,683,5,vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula
851,42,965,4,dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non
852,26,860,1,et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet
853,33,247,2,dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum
854,10,194,1,eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis
855,21,865,2,fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam
856,28,424,5,vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus
857,37,322,2,vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non
858,45,165,5,nunc rhoncus dui vel sem sed sagittis nam congue risus
859,7,872,5,cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac
860,47,617,1,neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac
861,41,807,2,adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante
862,23,920,5,rutrum nulla nunc purus phasellus in felis donec semper sapien a
863,24,681,5,sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam
864,39,616,4,id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui
865,16,358,2,mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo
866,20,16,2,aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies
867,17,728,5,posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui
868,50,768,1,odio porttitor id consequat in consequat ut nulla sed accumsan felis
869,34,500,3,cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel
870,49,414,1,eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante
871,31,520,3,lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum
872,43,121,2,eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus
873,29,254,3,felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo
874,35,543,1,curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat
875,19,239,1,at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut
876,38,612,2,platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat
877,5,447,5,pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque
878,13,527,1,sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui
879,27,784,3,leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus
880,15,413,2,donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed
881,6,47,3,imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam
882,25,416,4,felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae
883,4,677,1,consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla
884,9,77,5,ut dolor morbi vel lectus in quam fringilla rhoncus mauris
885,48,636,2,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus
886,44,340,2,volutpat erat quisque erat eros viverra eget congue eget semper
887,12,569,1,lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat
888,3,354,5,vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut
889,40,66,3,quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie
890,11,705,2,sed justo pellentesque viverra pede ac diam cras pellentesque volutpat
891,8,449,4,ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien
892,1,116,5,leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu
893,32,727,4,vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod
894,18,3,2,posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis
895,2,722,2,proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut
896,30,225,4,aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel
897,14,146,5,non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet
898,36,821,1,gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi
899,46,53,3,nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse
900,22,184,5,at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem
901,1,199,5,egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis
902,4,637,3,nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec
903,40,396,5,platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt
904,44,669,1,pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio
905,37,257,2,et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis
906,3,105,1,nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur
907,13,403,5,dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in
908,45,976,3,velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis
909,5,447,2,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum
910,29,463,5,nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac
911,36,445,3,nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt
912,47,219,4,eleifend quam a odio in hac habitasse platea dictumst maecenas
913,21,897,1,nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede
914,19,743,3,justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus
915,32,759,1,in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu
916,15,479,3,venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet
917,14,585,3,molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac
918,33,214,5,pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam
919,22,286,4,ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in
920,34,176,5,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus
921,30,959,1,ornare consequat lectus in est risus auctor sed tristique in tempus
922,50,238,4,nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris
923,17,933,4,rutrum nulla nunc purus phasellus in felis donec semper sapien
924,28,177,2,id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy
925,12,533,1,amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus
926,6,797,3,augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum
927,11,876,1,nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis
928,42,518,4,id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante
929,41,917,2,id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac
930,35,662,5,praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id
931,48,892,5,ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue
932,2,776,2,ut volutpat sapien arcu sed augue aliquam erat volutpat in
933,24,806,5,id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi
934,39,639,2,sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet
935,16,642,4,urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam
936,38,15,1,pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate
937,43,503,4,velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante
938,25,874,5,ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur
939,20,678,2,sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet
940,26,314,5,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae
941,49,821,5,nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend
942,23,844,4,enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis
943,27,777,5,faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis
944,9,687,3,nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in
945,8,162,2,suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas
946,7,311,4,rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis
947,46,597,1,duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium
948,18,934,3,nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in
949,10,704,5,imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem
950,31,827,3,ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac
951,24,855,2,consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque
952,40,407,3,nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis
953,18,617,1,at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes
954,13,483,4,consequat metus sapien ut nunc vestibulum ante ipsum primis in
955,25,935,4,vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis
956,42,797,5,mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a
957,14,272,4,ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu
958,47,958,2,at turpis a pede posuere nonummy integer non velit donec diam neque
959,21,928,4,at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis
960,50,587,5,adipiscing elit proin risus praesent lectus vestibulum quam sapien varius
961,27,701,3,integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi
962,20,804,5,amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae
963,4,341,2,a libero nam dui proin leo odio porttitor id consequat
964,48,858,2,nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam
965,15,175,4,in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer
966,43,231,4,eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero
967,19,377,5,et tempus semper est quam pharetra magna ac consequat metus
968,36,211,4,amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis
969,3,985,3,at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque
970,11,488,5,risus auctor sed tristique in tempus sit amet sem fusce consequat nulla
971,35,140,5,lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti
972,5,593,1,nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet
973,49,516,5,eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis
974,22,526,5,accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus
975,2,420,2,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo
976,28,862,2,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque
977,17,805,4,parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum
978,10,467,2,eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit
979,7,667,2,nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit
980,30,112,5,nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh
981,44,887,5,eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum
982,6,506,4,curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu
983,38,222,1,curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac
984,31,778,1,dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero
985,32,727,1,phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in
986,39,226,4,odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla
987,41,138,3,nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus
988,29,572,1,mi sit amet lobortis sapien sapien non mi integer ac
989,23,693,5,primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est
990,12,184,2,mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst
991,46,289,4,odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat
992,8,47,4,donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla
993,9,784,2,nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes
994,16,553,3,nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare
995,1,332,3,id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque
996,34,98,3,quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla
997,37,20,3,lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus
998,26,143,3,tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor
999,33,185,4,non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce
1000,45,312,4,neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis
